time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
374.492,Head,True,True,0.01227674,0.03049695,-0.216379,-0.1483228,-0.423553,-0.1164726,0.8860233,0,0,0
374.492,LeftHand,True,True,-0.08738692,-0.4002782,-0.09237733,-0.1382318,-0.02194951,0.2585792,0.9557965,0,0,0
374.492,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
374.704,Head,True,True,0.01223953,0.01451433,-0.2099497,-0.06493665,-0.4580348,-0.09001055,0.8819782,0,0,0
374.704,LeftHand,True,True,-0.0859572,-0.4138898,-0.09169521,-0.1136473,-0.03681081,0.2498675,0.9608827,0,0,0
374.704,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
374.932,Head,True,True,-0.003356263,-0.01785147,-0.2096409,0.07069969,-0.498038,-0.008038604,0.8642309,0,0,0
374.932,LeftHand,True,True,-0.08579302,-0.42357,-0.09223206,-0.1137064,-0.03674807,0.2499055,0.9608682,0,0,0
374.932,RightHand,True,True,0.2119949,-0.4779804,-0.04623459,-0.2108987,-0.02224364,-0.2331547,0.9490342,0,0,0
375.158,Head,True,True,-0.004945468,-0.04767871,-0.1859658,0.1930948,-0.3777084,0.07265892,0.902647,0,0,0
375.158,LeftHand,True,True,-0.08693766,-0.4345973,-0.09007932,-0.1170342,-0.03321156,0.2477632,0.9611521,0,0,0
375.158,RightHand,True,True,0.2151355,-0.4786879,-0.04149573,-0.1667996,0.001120918,-0.2982318,0.9398055,0,0,0
375.389,Head,True,True,0.02235432,-0.06055057,-0.1627818,0.2681578,-0.1612588,0.08420981,0.9460421,0,0,0
375.389,LeftHand,True,True,-0.09464377,-0.4886551,-0.06561795,-0.1311732,-0.02970608,0.2501729,0.9588142,0,0,0
375.389,RightHand,True,True,0.213711,-0.4748446,-0.04189156,-0.1918454,-0.01896007,-0.2811945,0.940088,0,0,0
375.613,Head,True,True,0.04136208,-0.06312931,-0.1590638,0.2896765,-0.07167153,0.07225201,0.9516987,0,0,0
375.613,LeftHand,True,True,-0.09155598,-0.4785711,-0.06746376,-0.1404008,-0.0342898,0.22117,0.9644666,0,0,0
375.613,RightHand,True,True,0.2157855,-0.4992498,-0.03184788,-0.2177543,-0.04208262,-0.2593588,0.9399709,0,0,0
375.846,Head,True,True,0.0541482,-0.06586832,-0.160112,0.3045171,-0.02044741,0.063198,0.950188,0,0,0
