time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
2875.166,Head,True,True,0.3609572,0.1237955,-0.4492504,-0.6029047,-0.0735013,0.6554678,-0.448849,0,0,0
2875.166,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2875.166,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2875.369,Head,True,True,0.361388,0.1239535,-0.4493277,-0.6001773,-0.07563807,0.6544904,-0.453551,0,0,0
2875.369,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2875.369,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2875.571,Head,True,True,0.36177,0.1240937,-0.4493963,-0.5977414,-0.07753778,0.6536034,-0.457707,0,0,0
2875.571,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2875.571,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2875.778,Head,True,True,0.3622071,0.1242539,-0.4494746,-0.5949365,-0.07971552,0.6525655,-0.4624438,0,0,0
2875.778,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2875.778,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2875.991,Head,True,True,0.3626406,0.1244129,-0.4495524,-0.5921338,-0.0818814,0.6515112,-0.4671255,0,0,0
2875.991,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2875.991,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2876.206,Head,True,True,0.3630691,0.1245701,-0.4496293,-0.5893443,-0.08402686,0.6504455,-0.4717346,0,0,0
2876.206,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2876.206,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2876.411,Head,True,True,0.36345,0.1247098,-0.4496976,-0.5868492,-0.08593759,0.6494784,-0.4758159,0,0,0
2876.411,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2876.411,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2876.643,Head,True,True,0.3639421,0.1248903,-0.4497859,-0.5836025,-0.08841227,0.6482006,-0.4810689,0,0,0
2876.643,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2876.643,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2876.848,Head,True,True,0.3643388,0.1250358,-0.4498571,-0.580968,-0.09041076,0.6471484,-0.4852845,0,0,0
2876.848,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2876.848,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2877.051,Head,True,True,0.3647715,0.1251945,-0.4499347,-0.5780751,-0.09259574,0.6459768,-0.4898665,0,0,0
2877.051,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2877.051,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2877.276,Head,True,True,0.3652231,0.1253601,-0.4500157,-0.5750362,-0.09488031,0.6447288,-0.494627,0,0,0
2877.276,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2877.276,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2877.490,Head,True,True,0.3656092,0.1255018,-0.450085,-0.5724216,-0.09683713,0.6436407,-0.498681,0,0,0
2877.490,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2877.490,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2877.694,Head,True,True,0.3660684,0.1256702,-0.4501674,0.5692924,0.09916912,-0.6423215,0.5034828,0,0,0
2877.694,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2877.694,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2877.920,Head,True,True,0.366528,0.1258388,-0.4502499,0.5661392,0.1015076,-0.6409738,0.508267,0,0,0
2877.920,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
